"Time (UTCG)","x (km)","y (km)","z (km)"
31 Jul 2029 11:09:58.699,703197200.727454,386608460.521981,148693004.750868
31 Jul 2029 12:09:58.699,703158343.709018,386666124.422500,148719019.344924
31 Jul 2029 13:09:58.699,703119098.148304,386723568.468024,148744924.793727
31 Jul 2029 14:09:58.699,703079467.839354,386780787.236891,148770718.598985
31 Jul 2029 15:09:58.699,703039456.667338,386837775.358567,148796398.287832
31 Jul 2029 16:09:58.699,702999068.607772,386894527.515570,148821961.413723
31 Jul 2029 17:09:58.699,702958307.725732,386951038.444590,148847405.556952
31 Jul 2029 18:09:58.699,702917178.175025,387007302.937659,148872728.325189
31 Jul 2029 19:09:58.699,702875684.197309,387063315.843335,148897927.354024
31 Jul 2029 20:09:58.699,702833830.121195,387119072.067909,148923000.307527
31 Jul 2029 21:09:58.699,702791620.361315,387174566.576588,148947944.878786
31 Jul 2029 22:09:58.699,702749059.417376,387229794.394695,148972758.790462
31 Jul 2029 23:09:58.699,702706151.873187,387284750.608833,148997439.795323
1 Aug 2029 00:09:58.699,702662902.395676,387339430.368047,149021985.676774
1 Aug 2029 01:09:58.699,702619315.733883,387393828.884956,149046394.249378
1 Aug 2029 02:09:58.699,702575396.717930,387447941.436876,149070663.359370
1 Aug 2029 03:09:58.699,702531150.257981,387501763.366919,149094790.885158
1 Aug 2029 04:09:58.699,702486581.343159,387555290.085091,149118774.737823
1 Aug 2029 05:09:58.699,702441695.040463,387608517.069356,149142612.861612
1 Aug 2029 06:09:58.699,702396496.493646,387661439.866712,149166303.234417
1 Aug 2029 07:09:58.699,702350990.922075,387714054.094243,149189843.868264
1 Aug 2029 08:09:58.699,702305183.619580,387766355.440169,149213232.809787
1 Aug 2029 09:09:58.699,702259079.953261,387818339.664901,149236468.140705
1 Aug 2029 10:09:58.699,702212685.362299,387870002.602082,149259547.978301
1 Aug 2029 11:09:58.699,702166005.356745,387921340.159633,149282470.475889
1 Aug 2029 12:09:58.699,702119045.516297,387972348.320785,149305233.823291
1 Aug 2029 13:09:58.699,702071811.489077,388023023.145118,149327836.247301
1 Aug 2029 14:09:58.699,702024308.990390,388073360.769589,149350276.012155
1 Aug 2029 15:09:58.699,701976543.801498,388123357.409545,149372551.419989
1 Aug 2029 16:09:58.699,701928521.768376,388173009.359730,149394660.811294
1 Aug 2029 17:09:58.699,701880248.800490,388222312.995261,149416602.565356
1 Aug 2029 18:09:58.699,701831730.869549,388271264.772588,149438375.100694
1 Aug 2029 19:09:58.699,701782974.008261,388319861.230423,149459976.875473
1 Aug 2029 20:09:58.699,701733984.309079,388368098.990616,149481406.387903
1 Aug 2029 21:09:58.699,701684767.922918,388415974.758997,149502662.176614
1 Aug 2029 22:09:58.699,701635331.057812,388463485.326158,149523742.821006
1 Aug 2029 23:09:58.699,701585679.977533,388510627.568172,149544646.941565
2 Aug 2029 00:09:58.699,701535821.000064,388557398.447176,149565373.200122
2 Aug 2029 01:09:58.699,701485760.495842,388603795.011868,149585920.300058
2 Aug 2029 02:09:58.699,701435504.886811,388649814.399185,149606286.987079
2 Aug 2029 03:09:58.699,701385060.644614,388695453.834283,149626472.049183
2 Aug 2029 04:09:58.699,701334434.289140,388740710.631507,149646474.317096
2 Aug 2029 05:09:58.699,701283632.387038,388785582.195128,149666292.664593
2 Aug 2029 06:09:58.699,701232661.550210,388830066.020072,149685926.008826
2 Aug 2029 07:09:58.699,701181528.434316,388874159.692631,149705373.310628
2 Aug 2029 08:09:58.699,701130239.737251,388917860.891157,149724633.574827
2 Aug 2029 09:09:58.699,701078802.197631,388961167.386736,149743705.850535
2 Aug 2029 10:09:58.699,701027222.593253,389004077.043850,149762589.231436
2 Aug 2029 11:09:58.699,700975507.739548,389046587.821009,149781282.856066
2 Aug 2029 12:09:58.699,700923664.488041,389088697.771356,149799785.908071
2 Aug 2029 13:09:58.699,700871699.724769,389130405.043266,149818097.616469
2 Aug 2029 14:09:58.699,700819620.368711,389171707.880909,149836217.255886
2 Aug 2029 15:09:58.699,700767433.370196,389212604.624789,149854144.146796
2 Aug 2029 16:09:58.699,700715145.709305,389253093.712261,149871877.655730
2 Aug 2029 17:09:58.699,700662764.394248,389293173.678034,149889417.195499
2 Aug 2029 18:09:58.699,700610296.459740,389332843.154638,149906762.225381
2 Aug 2029 19:09:58.699,700557748.965371,389372100.872866,149923912.251316
2 Aug 2029 20:09:58.699,700505128.993941,389410945.662213,149940866.826075
2 Aug 2029 21:09:58.699,700452443.649807,389449376.451266,149957625.549431
2 Aug 2029 22:09:58.699,700399700.057214,389487392.268088,149974188.068309
2 Aug 2029 23:09:58.699,700346905.358604,389524992.240572,149990554.076930
3 Aug 2029 00:09:58.699,700294066.712930,389562175.596778,150006723.316944
3 Aug 2029 01:09:58.699,700241191.293956,389598941.665237,150022695.577550
3 Aug 2029 02:09:58.699,700188286.288549,389635289.875243,150038470.695608
3 Aug 2029 03:09:58.699,700135358.894960,389671219.757119,150054048.555736
3 Aug 2029 04:09:58.699,700082416.321111,389706730.942448,150069429.090400
3 Aug 2029 05:09:58.699,700029465.782856,389741823.164304,150084612.279992
3 Aug 2029 06:09:58.699,699976514.502253,389776496.257436,150099598.152895
3 Aug 2029 07:09:58.699,699923569.705827,389810750.158444,150114386.785537
3 Aug 2029 08:09:58.699,699870638.622814,389844584.905925,150128978.302437
3 Aug 2029 09:09:58.699,699817728.483412,389878000.640597,150143372.876239
3 Aug 2029 10:09:58.699,699764846.517025,389910997.605400,150157570.727730
3 Aug 2029 11:09:58.699,699711999.950482,389943576.145576,150171572.125853
3 Aug 2029 12:09:58.699,699659196.006280,389975736.708730,150185377.387714
3 Aug 2029 13:09:58.699,699606441.900643,390007479.844767,150198986.878515
3 Aug 2029 14:09:58.699,699553744.841942,390038806.206234,150212401.011698
3 Aug 2029 15:09:58.699,699501112.028907,390069716.548122,150225620.248823
3 Aug 2029 16:09:58.699,699448550.648589,390100211.727836,150238645.099523
3 Aug 2029 17:09:58.699,699396067.874693,390130292.705320,150251476.121540
3 Aug 2029 18:09:58.699,699343670.865921,390159960.543033,150264113.920683
3 Aug 2029 19:09:58.699,699291366.764264,390189216.405830,150276559.150754
3 Aug 2029 20:09:58.699,699239162.693294,390218061.560768,150288812.513430
3 Aug 2029 21:09:58.699,699187065.756429,390246497.376850,150300874.758114
3 Aug 2029 22:09:58.699,699135083.035173,390274525.324748,150312746.681783
3 Aug 2029 23:09:58.699,699083221.587352,390302146.976483,150324429.128809
4 Aug 2029 00:09:58.699,699031488.445325,390329364.005101,150335922.990784
4 Aug 2029 01:09:58.699,698979890.614190,390356178.184336,150347229.206327
4 Aug 2029 02:09:58.699,698928435.069991,390382591.388249,150358348.760899
4 Aug 2029 03:09:58.699,698877128.757904,390408605.590882,150369282.686602
4 Aug 2029 04:09:58.699,698825978.590445,390434222.865879,150380032.061982
4 Aug 2029 05:09:58.699,698774991.445659,390459445.386109,150390598.011822
4 Aug 2029 06:09:58.699,698724174.165328,390484275.423272,150400981.706926
4 Aug 2029 07:09:58.699,698673533.553188,390508715.347475,150411184.363901
4 Aug 2029 08:09:58.699,698623076.373145,390532767.626811,150421207.244923
4 Aug 2029 09:09:58.699,698572809.347512,390556434.826889,150431051.657496
4 Aug 2029 10:09:58.699,698522739.155245,390579719.610355,150440718.954200
4 Aug 2029 11:09:58.699,698472872.430207,390602624.736377,150450210.532418
4 Aug 2029 12:09:58.699,698423215.759423,390625153.060108,150459527.834063
4 Aug 2029 13:09:58.699,698373775.681373,390647307.532107,150468672.345275
4 Aug 2029 14:09:58.699,698324558.684260,390669091.197744,150477645.596120
4 Aug 2029 15:09:58.699,698275571.204324,390690507.196570,150486449.160265
4 Aug 2029 16:09:58.699,698226819.624141,390711558.761649,150495084.654640
4 Aug 2029 17:09:58.699,698178310.270937,390732249.218881,150503553.739096
4 Aug 2029 18:09:58.699,698130049.414924,390752581.986283,150511858.116035
4 Aug 2029 19:09:58.699,698082043.267618,390772560.573252,150519999.530048
4 Aug 2029 20:09:58.699,698034297.980203,390792188.579794,150527979.767521
4 Aug 2029 21:09:58.699,697986819.641876,390811469.695739,150535800.656240
4 Aug 2029 22:09:58.699,697939614.278241,390830407.699909,150543464.064983
4 Aug 2029 23:09:58.699,697892687.849702,390849006.459268,150550971.903086
5 Aug 2029 00:09:58.699,697846046.250031,390867269.928006,150558326.120002
5 Aug 2029 01:09:58.699,697799695.304347,390885202.146495,150565528.704768
5 Aug 2029 02:09:58.699,697753640.767940,390902807.240793,150572581.685762
5 Aug 2029 03:09:58.699,697707888.325256,390920089.421236,150579487.130024
5 Aug 2029 04:09:58.699,697662443.587316,390937052.981470,150586247.142761
5 Aug 2029 05:09:58.699,697617312.090467,390953702.297577,150592863.866910
5 Aug 2029 06:09:58.699,697572499.295057,390970041.827064,150599339.482654
5 Aug 2029 07:09:58.699,697528010.584018,390986076.107774,150605676.206881
5 Aug 2029 08:09:58.699,697483851.261431,391001809.756753,150611876.292632
5 Aug 2029 09:09:58.699,697440026.551027,391017247.469086,150617942.028530
5 Aug 2029 10:09:58.699,697396541.594703,391032394.016735,150623875.738209
5 Aug 2029 11:09:58.699,697353401.451012,391047254.247367,150629679.779741
5 Aug 2029 12:09:58.699,697310611.093687,391061833.083189,150635356.545064
5 Aug 2029 13:09:58.699,697268175.410167,391076135.519788,150640908.459412
5 Aug 2029 14:09:58.699,697226099.200179,391090166.624959,150646337.980747
5 Aug 2029 15:09:58.699,697184387.174329,391103931.537533,150651647.599178
5 Aug 2029 16:09:58.699,697143043.952764,391117435.466176,150656839.836385
5 Aug 2029 17:09:58.699,697102074.063849,391130683.688178,150661917.245021
5 Aug 2029 18:09:58.699,697061481.942921,391143681.548197,150666882.408112
5 Aug 2029 19:09:58.699,697021271.931052,391156434.456985,150671737.938426
5 Aug 2029 20:09:58.699,696981448.273882,391168947.890054,150676486.477841
5 Aug 2029 21:09:58.699,696942015.120471,391181227.386320,150681130.696682
5 Aug 2029 22:09:58.699,696902976.522185,391193278.546697,150685673.293042
5 Aug 2029 23:09:58.699,696864336.431616,391205107.032655,150690116.992091
6 Aug 2029 00:09:58.699,696826098.701512,391216718.564744,150694464.545365
6 Aug 2029 01:09:58.699,696788267.083730,391228118.921094,150698718.730039
6 Aug 2029 02:09:58.699,696750845.228187,391239313.935890,150702882.348197
6 Aug 2029 03:09:58.699,696713836.681832,391250309.497834,150706958.226093
6 Aug 2029 04:09:58.699,696677244.887608,391261111.548608,150710949.213407
6 Aug 2029 05:09:58.699,696641073.183422,391271726.081328,150714858.182505
6 Aug 2029 06:09:58.699,696605324.801131,391282159.139009,150718688.027698
6 Aug 2029 07:09:58.699,696570002.865520,391292416.813033,150722441.664508
6 Aug 2029 08:09:58.699,696535110.393336,391302505.241620,150726122.028933
6 Aug 2029 09:09:58.699,696500650.292335,391312430.608295,150729732.076705
6 Aug 2029 10:09:58.699,696466625.360407,391322199.140322,150733274.782549
6 Aug 2029 11:09:58.699,696433038.284798,391331817.107100,150736753.139409
6 Aug 2029 12:09:58.699,696399891.641644,391341290.818412,150740170.157620
6 Aug 2029 13:09:58.699,696367187.895277,391350626.622329,150743528.863909
6 Aug 2029 14:09:58.699,696334929.396079,391359830.904762,150746832.301152
6 Aug 2029 15:09:58.699,696303118.381541,391368910.087022,150750083.527239
6 Aug 2029 16:09:58.699,696271756.974524,391377870.624151,150753285.614265
6 Aug 2029 17:09:58.699,696240847.182814,391386719.003331,150756441.647772
6 Aug 2029 18:09:58.699,696210390.898616,391395461.742226,150759554.725964
6 Aug 2029 19:09:58.699,696180389.898028,391404105.387289,150762627.958897
6 Aug 2029 20:09:58.699,696150845.840506,391412656.512035,150765664.467660
6 Aug 2029 21:09:58.699,696121760.268351,391421121.715303,150768667.383550
6 Aug 2029 22:09:58.699,696093134.606225,391429507.619505,150771639.847239
6 Aug 2029 23:09:58.699,696064970.160706,391437820.868876,150774585.007940
7 Aug 2029 00:09:58.699,696037268.119887,391446068.127712,150777506.022576
7 Aug 2029 01:09:58.699,696010029.553023,391454256.078608,150780406.054943
7 Aug 2029 02:09:58.699,695983255.410213,391462391.420691,150783288.274871
7 Aug 2029 03:09:58.699,695956946.522141,391470480.867845,150786155.857389
7 Aug 2029 04:09:58.699,695931103.599839,391478531.146924,150789011.981872
7 Aug 2029 05:09:58.699,695905727.234492,391486548.995955,150791859.831200
7 Aug 2029 06:09:58.699,695880817.897273,391494541.162336,150794702.590898
7 Aug 2029 07:09:58.699,695856375.939202,391502514.401006,150797543.448280
7 Aug 2029 08:09:58.699,695832401.591021,391510475.472619,150800385.591581
7 Aug 2029 09:09:58.699,695808894.963100,391518431.141702,150803232.209088
7 Aug 2029 10:09:58.699,695785856.045346,391526388.174798,150806086.488268
7 Aug 2029 11:09:58.699,695763284.707134,391534353.338622,150808951.614893
7 Aug 2029 12:09:58.699,695741180.697257,391542333.398201,150811830.772167
7 Aug 2029 13:09:58.699,695719543.643894,391550335.115027,150814727.139853
7 Aug 2029 14:09:58.699,695698373.054590,391558365.245226,150817643.893411
7 Aug 2029 15:09:58.699,695677668.316286,391566430.537727,150820584.203138
7 Aug 2029 16:09:58.699,695657428.695357,391574537.732465,150823551.233319
7 Aug 2029 17:09:58.699,695637653.337714,391582693.558598,150826548.141393
7 Aug 2029 18:09:58.699,695618341.268940,391590904.732750,150829578.077124
7 Aug 2029 19:09:58.699,695599491.394493,391599177.957273,150832644.181789
7 Aug 2029 20:09:58.699,695581102.499974,391607519.918527,150835749.587370
7 Aug 2029 21:09:58.699,695563173.251474,391615937.285168,150838897.415755
7 Aug 2029 22:09:58.699,695545702.196003,391624436.706423,150842090.777928
7 Aug 2029 23:09:58.699,695528687.762017,391633024.810342,150845332.773158
8 Aug 2029 00:09:58.699,695512128.260128,391641708.201971,150848626.488143
8 Aug 2029 01:09:58.699,695496021.883867,391650493.461327,150851974.996063
8 Aug 2029 02:09:58.699,695480366.709003,391659387.141994,150855381.355921
8 Aug 2029 03:09:58.699,695465160.695161,391668395.769171,150858848.611636
8 Aug 2029 04:09:58.699,695450401.686077,391677525.837941,150862379.791235
8 Aug 2029 05:09:58.699,695436087.410200,391686783.811520,150865977.906036
8 Aug 2029 06:09:58.699,695422215.481323,391696176.119511,150869645.949835
8 Aug 2029 07:09:58.699,695408783.399239,391705709.156174,150873386.898101
8 Aug 2029 08:09:58.699,695395788.550423,391715389.278712,150877203.707176
8 Aug 2029 09:09:58.699,695383228.208741,391725222.805557,150881099.313483
8 Aug 2029 10:09:58.699,695371099.536199,391735216.014676,150885076.632735
8 Aug 2029 11:09:58.699,695359399.583711,391745375.141894,150889138.559158
8 Aug 2029 12:09:58.699,695348125.291905,391755706.379222,150893287.964714
8 Aug 2029 13:09:58.699,695337273.491964,391766215.873208,150897527.698339
8 Aug 2029 14:09:58.699,695326840.906486,391776909.723302,150901860.585185
8 Aug 2029 15:09:58.699,695316824.150396,391787793.980230,150906289.425864
8 Aug 2029 16:09:58.699,695307219.731867,391798874.644398,150910816.995716
8 Aug 2029 17:09:58.699,695298024.053293,391810157.664301,150915446.044068
8 Aug 2029 18:09:58.699,695289233.412281,391821648.934959,150920179.293517
8 Aug 2029 19:09:58.699,695280844.002679,391833354.296365,150925019.439209
8 Aug 2029 20:09:58.699,695272851.915635,391845279.531956,150929969.148139
8 Aug 2029 21:09:58.699,695265253.140686,391857430.367104,150935031.058453
8 Aug 2029 22:09:58.699,695258043.566880,391869812.467624,150940207.778762
8 Aug 2029 23:09:58.699,695251218.983929,391882431.438303,150945501.887470
9 Aug 2029 00:09:58.699,695244775.083388,391895292.821456,150950915.932102
9 Aug 2029 01:09:58.699,695238707.459871,391908402.095490,150956452.428658
9 Aug 2029 02:09:58.699,695233011.612289,391921764.673503,150962113.860959
9 Aug 2029 03:09:58.699,695227682.945127,391935385.901889,150967902.680016
9 Aug 2029 04:09:58.699,695222716.769739,391949271.058977,150973821.303403
9 Aug 2029 05:09:58.699,695218108.305681,391963425.353675,150979872.114645
9 Aug 2029 06:09:58.699,695213852.682058,391977853.924147,150986057.462603
9 Aug 2029 07:09:58.699,695209944.938912,391992561.836494,150992379.660884
9 Aug 2029 08:09:58.699,695206380.028616,392007554.083455,150998840.987244
9 Aug 2029 09:09:58.699,695203152.817299,392022835.583124,151005443.683002
9 Aug 2029 10:09:58.699,695200258.086290,392038411.177672,151012189.952466
9 Aug 2029 11:09:58.699,695197690.533564,392054285.632080,151019081.962350
9 Aug 2029 12:09:58.699,695195444.775207,392070463.632886,151026121.841213
9 Aug 2029 13:09:58.699,695193515.346933,392086949.786796,151033311.678818
9 Aug 2029 14:09:58.699,695191896.705347,392103748.619699,151040653.525697
9 Aug 2029 15:09:58.699,695190583.229571,392120864.575436,151048149.392587
9 Aug 2029 16:09:58.699,695189569.222691,392138302.014477,151055801.249834
9 Aug 2029 17:09:58.699,695188848.913165,392156065.212925,151063611.026942
9 Aug 2029 18:09:58.699,695188416.456334,392174158.361558,151071580.612149
9 Aug 2029 19:09:58.699,695188265.936012,392192585.564893,151079711.851999
9 Aug 2029 20:09:58.699,695188391.366138,392211350.840261,151088006.550943
9 Aug 2029 21:09:58.699,695188786.692459,392230458.116906,151096466.470928
9 Aug 2029 22:09:58.699,695189445.794248,392249911.235088,151105093.331005
9 Aug 2029 23:09:58.699,695190362.486033,392269713.945203,151113888.806938
10 Aug 2029 00:09:58.699,695191530.519340,392289869.906913,151122854.530817
10 Aug 2029 01:09:58.699,695192943.584439,392310382.688287,151131992.090685
10 Aug 2029 02:09:58.699,695194595.312096,392331255.764964,151141303.030160
10 Aug 2029 03:09:58.699,695196479.275323,392352492.519326,151150788.848081
10 Aug 2029 04:09:58.699,695198588.991129,392374096.239697,151160450.998149
10 Aug 2029 05:09:58.699,695200917.922279,392396070.119566,151170290.888589
10 Aug 2029 06:09:58.699,695203459.479050,392418417.256828,151180309.881819
10 Aug 2029 07:09:58.699,695206207.020997,392441140.653064,151190509.294137
10 Aug 2029 08:09:58.699,695209153.858722,392464243.212839,151200890.395415
10 Aug 2029 09:09:58.699,695212293.255650,392487727.743039,151211454.408815
10 Aug 2029 10:09:58.699,695215618.429821,392511596.952239,151222202.510515
10 Aug 2029 11:09:58.699,695219122.555682,392535853.450097,151233135.829451
10 Aug 2029 12:09:58.699,695222798.765895,392560499.746791,151244255.447080
10 Aug 2029 13:09:58.699,695226640.153152,392585538.252476,151255562.397149
10 Aug 2029 14:09:58.699,695230639.772003,392610971.276785,151267057.665485
10 Aug 2029 15:09:58.699,695234790.640686,392636801.028350,151278742.189803
10 Aug 2029 16:09:58.699,695239085.742969,392663029.614360,151290616.859516
10 Aug 2029 17:09:58.699,695243518.029994,392689659.040148,151302682.515573
10 Aug 2029 18:09:58.699,695248080.422130,392716691.208795,151314939.950300
10 Aug 2029 19:09:58.699,695252765.810828,392744127.920784,151327389.907261
10 Aug 2029 20:09:58.699,695257567.060477,392771970.873658,151340033.081127
10 Aug 2029 21:09:58.699,695262477.010266,392800221.661730,151352870.117566
10 Aug 2029 22:09:58.699,695267488.476054,392828881.775810,151365901.613141
10 Aug 2029 23:09:58.699,695272594.252246,392857952.602984,151379128.115236
11 Aug 2029 00:09:58.699,695277787.113676,392887435.426533,151392550.122041
11 Aug 2029 01:09:58.699,695283059.817724,392917331.425326,151406168.082305
11 Aug 2029 02:09:58.699,695288405.105613,392947641.674110,151419982.395486
11 Aug 2029 03:09:58.699,695293815.704687,392978367.143801,151433993.411919
11 Aug 2029 04:09:58.699,695299284.330488,393009508.700378,151448201.432334
11 Aug 2029 05:09:58.699,695304803.688426,393041067.105085,151462606.707974
11 Aug 2029 06:09:58.699,695310366.475597,393073043.014548,151477209.440679
11 Aug 2029 07:09:58.699,695315965.382669,393105436.980817,151492009.782928
11 Aug 2029 08:09:58.699,695321593.095811,393138249.451355,151507007.837866
11 Aug 2029 09:09:58.699,695327242.298622,393171480.769002,151522203.659320
11 Aug 2029 10:09:58.699,695332905.674052,393205131.171932,151537597.251805
11 Aug 2029 11:09:58.699,695338575.906291,393239200.793609,151553188.570531
11 Aug 2029 12:09:58.699,695344245.682623,393273689.662770,151568977.521428
11 Aug 2029 13:09:58.699,695349907.695245,393308597.703437,151584963.961181
11 Aug 2029 14:09:58.699,695355554.643048,393343924.734966,151601147.697273
11 Aug 2029 15:09:58.699,695361179.233372,393379670.472154,151617528.488069
11 Aug 2029 16:09:58.699,695366774.183732,393415834.525390,151634106.042911
11 Aug 2029 17:09:58.699,695372332.223530,393452416.400860,151650880.022240
11 Aug 2029 18:09:58.699,695377846.095760,393489415.500808,151667850.037741
11 Aug 2029 19:09:58.699,695383308.558700,393526831.123853,151685015.652522
11 Aug 2029 20:09:58.699,695388712.387622,393564662.465346,151702376.381302
11 Aug 2029 21:09:58.699,695394050.376489,393602908.617780,151719931.690634
11 Aug 2029 22:09:58.699,695399315.339678,393641568.571233,151737680.999128
11 Aug 2029 23:09:58.699,695404500.113708,393680641.213840,151755623.677709
12 Aug 2029 00:09:58.699,695409597.558968,393720125.332295,151773759.049870
12 Aug 2029 01:09:58.699,695414600.561462,393760019.612361,151792086.391939
12 Aug 2029 02:09:58.699,695419502.034547,393800322.639400,151810604.933356
12 Aug 2029 03:09:58.699,695424294.920678,393841032.898903,151829313.856940
12 Aug 2029 04:09:58.699,695428972.193128,393882148.777017,151848212.299168
12 Aug 2029 05:09:58.699,695433526.857704,393923668.561080,151867299.350450
12 Aug 2029 06:09:58.699,695437951.954436,393965590.440150,151886574.055400
12 Aug 2029 07:09:58.699,695442240.559246,394007912.505546,151906035.413116
12 Aug 2029 08:09:58.699,695446385.785587,394050632.751392,151925682.377461
12 Aug 2029 09:09:58.699,695450380.786059,394093749.075211,151945513.857364
12 Aug 2029 10:09:58.699,695454218.754013,394137259.278547,151965528.717135
12 Aug 2029 11:09:58.699,695457892.925151,394181161.067675,151985725.776826
12 Aug 2029 12:09:58.699,695461396.579145,394225452.054594,152006103.812719
12 Aug 2029 13:09:58.699,695464723.041583,394270129.757805,152026661.557716
12 Aug 2029 14:09:58.699,695467865.684741,394315191.601782,152047397.701116
12 Aug 2029 15:09:58.699,695470817.929488,394360634.919317,152068310.889733
12 Aug 2029 16:09:58.699,695473573.247018,394406456.951350,152089399.727851
12 Aug 2029 17:09:58.699,695476125.160201,394452654.847953,152110662.777699
12 Aug 2029 18:09:58.699,695478467.245016,394499225.669245,152132098.559912
12 Aug 2029 19:09:58.699,695480593.132005,394546166.386276,152153705.553961
12 Aug 2029 20:09:58.699,695482496.507744,394593473.881886,152175482.198586
12 Aug 2029 21:09:58.699,695484171.116299,394641144.951587,152197426.892229
12 Aug 2029 22:09:58.699,695485610.760665,394689176.304435,152219537.993467
12 Aug 2029 23:09:58.699,695486809.304184,394737564.563935,152241813.821462
13 Aug 2029 00:09:58.699,695487760.671934,394786306.268971,152264252.656416
13 Aug 2029 01:09:58.699,695488458.852090,394835397.874749,152286852.740036
13 Aug 2029 02:09:58.699,695488897.897268,394884835.753782,152309612.276022
13 Aug 2029 03:09:58.699,695489071.925846,394934616.196885,152332529.430549
13 Aug 2029 04:09:58.699,695488975.123270,394984735.414189,152355602.332767
13 Aug 2029 05:09:58.699,695488601.743355,395035189.536172,152378829.075309
13 Aug 2029 06:09:58.699,695487946.109570,395085974.614707,152402207.714799
13 Aug 2029 07:09:58.699,695487002.616325,395137086.624110,152425736.272366
13 Aug 2029 08:09:58.699,695485765.730241,395188521.462197,152449412.734164
13 Aug 2029 09:09:58.699,695484229.991428,395240274.951337,152473235.051883
13 Aug 2029 10:09:58.699,695482390.014739,395292342.839517,152497201.143274
13 Aug 2029 11:09:58.699,695480240.491019,395344720.801402,152521308.892662
13 Aug 2029 12:09:58.699,695477776.188331,395397404.439395,152545556.151469
13 Aug 2029 13:09:58.699,695474991.953160,395450389.284696,152569940.738727
13 Aug 2029 14:09:58.699,695471882.711578,395503670.798387,152594460.441608
13 Aug 2029 15:09:58.699,695468443.470378,395557244.372506,152619113.015946
13 Aug 2029 16:09:58.699,695464669.318156,395611105.331145,152643896.186770
13 Aug 2029 17:09:58.699,695460555.426352,395665248.931566,152668807.648847
13 Aug 2029 18:09:58.699,695456097.050237,395719670.365355,152693845.067234
13 Aug 2029 19:09:58.699,695451289.529846,395774364.759587,152719006.077850
13 Aug 2029 20:09:58.699,695446128.290886,395829327.178043,152744288.288048
13 Aug 2029 21:09:58.699,695440608.845595,395884552.622466,152769689.277235
13 Aug 2029 22:09:58.699,695434726.793614,395940036.033858,152795206.597481
13 Aug 2029 23:09:58.699,695428477.822863,395995772.293819,152820837.774173
14 Aug 2029 00:09:58.699,695421857.710521,396051756.226007,152846580.306714
14 Aug 2029 01:09:58.699,695414862.324253,396107982.597555,152872431.669212
14 Aug 2029 02:09:58.699,695407487.622605,396164446.119527,152898389.310694
14 Aug 2029 03:09:58.699,695399729.656114,396221141.448994,152924450.656107
14 Aug 2029 04:09:58.699,695391584.568111,396278063.190078,152950613.106818
14 Aug 2029 05:09:58.699,695383048.595564,396335205.895250,152976874.041243
14 Aug 2029 06:09:58.699,695374118.069886,396392564.066629,153003230.815463
14 Aug 2029 07:09:58.699,695364789.417718,396450132.157295,153029680.763860
14 Aug 2029 08:09:58.699,695355059.161689,396507904.572594,153056221.199745
14 Aug 2029 09:09:58.699,695344923.921158,396565875.671451,153082849.415978
14 Aug 2029 10:09:58.699,695334380.412912,396624039.767704,153109562.685618
14 Aug 2029 11:09:58.699,695323425.451865,396682391.131422,153136358.262547
14 Aug 2029 12:09:58.699,695312055.951705,396740923.990258,153163233.382119
14 Aug 2029 13:09:58.699,695300268.925540,396799632.530794,153190185.261801
14 Aug 2029 14:09:58.699,695288061.486500,396858510.899889,153217211.101822
14 Aug 2029 15:09:58.699,695275430.848325,396917553.206057,153244308.085824
14 Aug 2029 16:09:58.699,695262374.325921,396976753.520830,153271473.381518
14 Aug 2029 17:09:58.699,695248889.335898,397036105.880136,153298704.141338
14 Aug 2029 18:09:58.699,695234973.397072,397095604.285691,153325997.503103
14 Aug 2029 19:09:58.699,695220624.130952,397155242.706377,153353350.590677
14 Aug 2029 20:09:58.699,695205839.262190,397215015.079654,153380760.514639
14 Aug 2029 21:09:58.699,695190616.619021,397274915.312956,153408224.372944
14 Aug 2029 22:09:58.699,695174954.133659,397334937.285089,153435739.251592
14 Aug 2029 23:09:58.699,695158849.842684,397395074.847663,153463302.225305
15 Aug 2029 00:09:58.699,695142301.887394,397455321.826494,153490910.358196
15 Aug 2029 01:09:58.699,695125308.514137,397515672.023042,153518560.704447
15 Aug 2029 02:09:58.699,695107868.074620,397576119.215827,153546250.308984
15 Aug 2029 03:09:58.699,695089979.026193,397636657.161882,153573976.208165
15 Aug 2029 04:09:58.699,695071639.932117,397697279.598186,153601735.430457
15 Aug 2029 05:09:58.699,695052849.461808,397757980.243109,153629524.997124
15 Aug 2029 06:09:58.699,695033606.391065,397818752.797879,153657341.922921
15 Aug 2029 07:09:58.699,695013909.602287,397879590.948029,153685183.216774
15 Aug 2029 08:09:58.699,694993758.084675,397940488.364873,153713045.882485
15 Aug 2029 09:09:58.699,694973150.934426,398001438.706961,153740926.919419
15 Aug 2029 10:09:58.699,694952087.354927,398062435.621565,153768823.323204
15 Aug 2029 11:09:58.699,694930566.656947,398123472.746125,153796732.086418
15 Aug 2029 12:09:58.699,694908588.258829,398184543.709737,153824650.199293
15 Aug 2029 13:09:58.699,694886151.686836,398245642.134632,153852574.650414
15 Aug 2029 14:09:58.699,694863256.575003,398306761.637430,153880502.427310
15 Aug 2029 15:09:58.699,694839902.665351,398367895.830654,153908430.517168
15 Aug 2029 16:09:58.699,694816089.808082,398429038.324114,153936355.907488
15 Aug 2029 17:09:58.699,694791817.961473,398490182.726254,153964275.586716
